Bone type,Bone #,R_BS,G_BS,R_G,Ronly_BS,Gonly_BS,sLS_BS,dLS_BS,LS_BS,R_LS,G_LS,MS_BS,sLS_LS,dLS_LS,dLS_sLS,MAR,BFR,BV_TV,Tb.Th,Tb.N,Tb.Sp,AP_BS,AP_R_BS,AP_G_BS,AP_RG_BS,AP_R_RG_BS,AP_L_BS,AP_NL_BS,AP_L_AP,AP_NL_AP,AP_R_R,AP_G_G,AP_RG_RG,AP_R_RG_R,AP_TRAP_BS,TRAP_BS,TRAP_L_BS,TRAP_NL_BS,AP_TRAP_R_RG_BS,TRAP_on_TRAP,TRAP_L_TRAP_on,TRAP_NL_TRAP_on,GFP_BS,GFP_R_BS,GFPonly_BS,Height_Width,Osteocytes_Density,Cortex_Width,AC_Intensity,RedBeads_Intensity,AC_RedBeads,AC_BR_Intensity,AC_BR_RedBeads,Calcein_Intensity,GreenBeads_Intensity,Calcein_GreenBeads,AP_Intensity,TRAP_Intensity,exp_name,gene_symbol,AP_Background_Intensity,TRAP_Background_Intensity,Osteocytes_N
,Rab36_E01_hF_F_s3,40.03102792,15.5783358,257.2467788,31.50814901,7.055456891,38.5636059,8.522878909,47.08648481,84.956979,33.11767626,27.80468186,81.92534475,18.07465525,22.2143406,1.803154253,0.501221798,6.76937751,46.16874049,1.462345854,645.3146617,78.81841278,28.56669209,6.461986014,7.097547802,35.66423989,42.12622591,36.69218687,53.39028684,46.60971316,71.95890058,37.87010184,91.41284238,89.81424772,13.52660246,17.60466703,8.223612828,9.381054205,5.739849302,89.14292903,48.16509732,51.83490268,,,,1.478828182,821.29339,431.9850176,95.33333333,238.6666667,0.399435028,38.33333333,0.16056968,115.6666667,227.6666667,0.508712604,112.5,154.5,Rab36_E01F_v2.xls,Rab36,26.01628367,22.00400141,
,Rab36_E01_hF_F_s4,39.98788227,15.26942259,267.6902925,33.90443196,9.185972283,43.09040425,6.083450308,49.17385455,81.46399509,30.96209247,27.62865243,87.57391244,12.42608756,14.23419766,1.934649891,0.535623928,7.020060694,50.31262887,1.315811379,707.1041428,79.94293617,30.96829775,8.379861995,5.303226742,36.27152449,44.65138649,35.29154968,55.98071072,44.01928928,77.46872856,51.16106114,94.64913437,90.69697121,15.90718471,17.6335726,9.382780631,8.250791968,5.44189307,87.7685754,52.77611131,47.22388869,,,,1.693304128,895.087632,414.5552439,86.33333333,236,0.36578114,33.66666667,0.142683882,128.6666667,231,0.556706752,117.3333333,151.5,Rab36_E01F_v2.xls,Rab36,29.75717636,21.55112826,
,Rab36_E01_hF_F_s5,38.10861684,12.39164793,301.8940628,30.57590695,6.208908018,37.41385677,6.182739915,43.59659669,85.66126204,28.37889015,24.8896683,85.95984781,14.04015219,16.40278079,1.663247863,0.309632133,5.84639262,48.6333621,1.465928944,642.2794757,78.40535789,27.62358619,7.21828784,4.752936548,34.84663602,42.06492386,40.97588111,50.71077494,49.28922506,72.9536785,50.86809362,95.06339996,93.34677044,15.4910805,12.25993951,4.563928874,5.622353937,2.641828959,91.25939713,44.80465503,55.19534497,,,,1.67400513,642.9576947,438.3928858,75.33333333,241.3333333,0.312165318,33,0.136738356,125.6666667,231.3333333,0.542796567,105.6666667,146.3333333,Rab36_E01F_v2.xls,Rab36,24.2197672,18.58269755,
,Rab36_E01_hF_F_s6,32.16314474,13.62077225,204.5520231,23.73324244,8.377889985,31.02703931,8.429902295,39.4569416,81.51454074,39.85027354,23.94342195,78.63518572,21.36481428,27.16953497,2.049603175,,6.720230612,40.65911864,1.444783276,652.8626839,65.28941051,21.74505794,5.523669842,6.646216769,28.39127471,35.19654624,33.20836174,51.45324697,48.54675303,67.60861886,38.25693443,84.17266187,88.27269516,15.59749266,21.18173736,7.134742104,12.47443763,4.58986594,88.03585153,36.38470452,63.61529548,,,,1.166803423,641.5922876,496.0742912,,242,,,,98.5,235.6666667,0.415651709,98.5,149,Rab36_E01F_v2.xls,Rab36,23.58441817,18.02245113,
,Rab36_E01_hF_F_s7,36.18702238,14.58708522,252.8588439,26.56751886,7.605219944,37.46743019,6.98186528,44.44929547,82.85290249,32.78423733,25.71558037,84.36286018,15.63713982,18.61440423,1.933543647,0.476413046,5.636563319,44.33938717,1.273173137,763.3591384,80.7424594,27.59966252,6.26450116,7.53005695,35.12971947,41.39422063,39.34823877,51.26698015,48.73301985,71.6005472,37.17146433,93.94736842,91.13543092,13.01413204,11.18835578,6.323683266,6.420861876,3.923222949,86.28072649,52.28702768,47.71297232,,,,1.551705334,733.721941,478.2986813,91.5,233.8333333,0.395510357,36.5,0.157268722,111.6666667,232,0.482341279,104.5,139.5,Rab36_E01F_v2.xls,Rab36,21.75327805,18.18136927,
,Rab36_E01_hF_F_s8,37.70340204,11.99835031,316.4695774,32.67003762,6.964985886,39.63502351,5.033364425,44.66838793,84.37980396,27.29162678,24.85087618,88.32856926,11.67143074,13.40738721,1.855246855,0.429654029,5.537225745,37.34677622,1.479802244,645.5356514,69.6711803,28.64975731,5.706906295,4.037506291,32.6872636,38.3941699,31.27701041,55.12679678,44.87320322,76.02040895,43.54033653,88.80993242,87.28808942,10.16608987,11.39954742,5.84657787,5.552969551,3.560053361,70.82887285,51.51598778,48.48401222,,,,1.416991743,567.9855487,440.1996229,83.66666667,240,0.348372793,34,0.141732866,107.5,235.6666667,0.461298998,99.5,129,Rab36_E01F_v2.xls,Rab36,23.13129583,16.42839275,
Female,Rab3c_E01_hF_F_s1,29.80772608,17.75314824,175.8674185,24.05733554,10.72055023,34.91630964,7.032598003,41.94890764,74.39121941,42.29581159,24.49075282,83.31296899,16.68703101,20.16778062,1.828693708,0.462619729,6.336423001,35.65774157,1.75992085,532.2033488,55.98666882,17.52996807,6.352524928,6.947571566,25.0562882,31.40881312,28.07976841,52.79805353,47.20194647,58.96074889,33.78956373,90.56603774,76.18581907,19.33625774,25.27091359,10.33767253,13.03363688,5.982631071,68.24407012,44.37553571,55.62446429,,,,1.438998292,581.2305033,443.741382,65.66666667,250.3333333,0.262316069,29.33333333,0.117173971,125.3333333,239,0.524390209,105,165.3333333,Rab3c_E01F_v2.xls,Rab3c,31.834681,20.35164515,
,Rab3c_E01_hF_F_s2,29.07634619,20.70535727,140.1972394,20.83843914,12.46745023,33.30588937,8.237907044,41.54379642,70.05213802,50.05737028,24.89085173,79.8904917,20.1095083,25.58300465,1.536993027,0.398451098,5.450347809,38.75182397,1.424971951,675.2145261,56.98076442,16.41271306,8.161715274,5.408440454,21.82115352,29.98286879,26.99789563,52.5113539,47.4886461,56.31176757,38.24973737,76.98724699,75.0945587,17.73227924,24.4159616,10.63211542,13.78384618,4.804608363,72.19475649,43.36628311,56.63371689,,,,1.298174823,541.2311541,522.8394081,64,250.6666667,0.25498008,36,0.143426295,132.6666667,237,0.559811123,104,171.6666667,Rab3c_E01F_v2.xls,Rab3c,30.20409623,20.28550838,
,Rab3c_E01_hF_F_s3,32.0516922,17.1121286,192.020726,25.41379292,10.47422932,35.88802223,6.637899287,42.52592152,75.41973112,39.97640395,24.5819104,84.60386493,15.39613507,18.41710364,1.651641758,0.381552564,5.535363935,34.25092817,1.615562418,591.6639129,56.64859323,18.80507654,6.130350026,4.886739011,23.69181555,29.82216557,26.82642765,52.46087757,47.53912243,58.56553651,35.15677612,74.99469685,73.73403158,16.31290214,23.47692802,10.82444981,12.65247821,4.907461517,73.42788146,46.06921998,53.93078002,,,,1.209424688,548.248097,542.0839311,66.33333333,250.6666667,0.264648074,36.66666667,0.146305445,124.3333333,238,0.522644163,107.3333333,167.6666667,Rab3c_E01F_v2.xls,Rab3c,32.20903662,20.29117902,
,Rab3c_E01_hF_F_s4,32.88339169,19.50929304,171.5185097,25.05558335,11.68148469,36.73706804,7.827808347,44.56487638,73.72050614,43.83755596,26.19634237,82.4419379,17.5580621,21.42162345,2.033096927,0.511304027,5.678604078,40.9212834,1.429476539,659.2341758,55.47228101,17.43565751,6.674925931,5.326705151,22.76236266,29.43728859,26.03499242,52.96956968,47.03043032,52.84402139,33.31866985,70.01344658,69.2205927,19.01147629,28.40228323,12.91075985,15.49152338,5.52824855,71.8096889,45.50368178,54.49631822,,,,1.489443057,502.0817672,494.578406,68,250.3333333,0.271665339,34.33333333,0.137158035,133,237.6666667,0.554166667,107.3333333,170,Rab3c_E01F_v2.xls,Rab3c,31.71985769,21.51252201,
,Rab3c_E01_hF_F_s5,32.26981753,17.33054262,198.8633242,24.32896132,7.625323495,32.49859794,7.940856207,40.43945415,79.07747495,40.09756911,24.19015518,80.82495594,19.17504406,24.05940893,1.917831875,0.4683057,6.109275282,39.78730829,1.429371301,658.9908558,60.41657486,15.1610262,5.53940397,4.03930131,19.20032751,24.80895197,28.11135371,46.87983497,53.12016503,58.07631992,31.17661891,86.29737609,73.54939885,18.38171297,26.17094315,11.89229102,15.1565549,5.308406114,75.73827561,43.98124345,56.01875655,,,,1.372805142,541.0363447,503.0917756,67.5,250,0.27,33.5,0.134,148,239.6666667,0.619246862,116.5,165.6666667,Rab3c_E01F_v2.xls,Rab3c,36.32312426,21.19997631,
,Rab3c_E01_hF_F_s6,37.8227724,19.83407214,202.0656651,28.79889321,10.56550037,38.51030366,9.023879196,47.53418286,79.61889605,39.40725321,28.27903103,80.97385073,19.02614927,23.52482552,1.76174428,0.476226352,5.809552694,36.73594895,1.573995219,603.1644435,63.50120432,22.83289292,6.266171213,7.413690048,30.24658297,36.25342508,27.57566366,56.70822048,43.29177952,60.30345021,30.02664189,86.09097502,79.9198273,20.9562278,29.26992077,14.5844549,14.88360521,7.762575055,77.06011288,49.15130554,50.84869446,,,,1.163671517,522.7761282,466.513944,70,250,0.28,38,0.152,140.6666667,236.5,0.595059467,115.3333333,173,Rab3c_E01F_v2.xls,Rab3c,36.03889421,22.74330079,
,Rab3c_E01_hF_F_s7,29.99672658,14.27668983,221.5339233,24.7229004,7.233101706,31.81722468,7.043588124,38.8608128,81.38715795,36.73801138,22.95220046,81.87483067,18.12516933,22.13765718,1.920004469,0.458120844,5.397737917,40.93972508,1.31555508,720.4074113,64.77621891,20.59344987,5.043166983,6.411876184,27.50052643,32.54369341,35.60749632,47.75220145,52.24779855,68.7032162,33.92351275,95.00780031,86.95073236,19.87593273,26.02396648,11.57085702,11.88671299,7.949041904,73.18590602,49.32675045,50.67324955,,,,1.179512594,559.6360672,492.7930806,68.66666667,250.3333333,0.274321381,34,0.135814077,120.6666667,241,0.500691563,121.5,168,Rab3c_E01F_v2.xls,Rab3c,35.3526748,21.81275002,
,Rab3c_E01_hF_F_s8,31.16171885,22.66115013,137.2339844,21.0825218,12.58195309,33.66447489,10.07919705,43.74367194,70.98567751,52.00521349,26.91143449,77.009109,22.990891,29.89471583,1.926575767,0.518204554,5.542274942,44.1355885,1.234903232,768.7212087,59.29699162,16.25668914,7.814525848,7.72087647,23.97756561,31.79209146,27.50490016,53.77971197,46.22028803,51.99738105,33.11669833,82.54341148,76.824048,11.6253805,,,,,,,,,,,1.511179536,641.376851,411.0161686,64.66666667,250,0.258666667,33.66666667,0.134666667,151,238.6666667,0.634607575,118,145,Rab3c_E01F_v2.xls,Rab3c,36.30890275,19.71690888,
Female,Rin3_E01_hF_F_s1,40.52250072,32.57778679,124.5500373,22.3159016,16.16664025,36.46105571,18.20659912,54.66765483,73.79322257,59.32332652,36.43712698,66.88345091,33.11654909,49.60266152,1.633147899,0.529486713,12.46422964,50.22340014,2.481536481,352.7546052,81.60252438,22.16613212,15.14976251,15.98518383,38.15131595,52.18445008,30.46176715,62.77218472,37.22781528,54.38636755,43.12015885,95.03056844,93.73894502,14.96510721,13.55476139,5.887831126,3.394039735,3.425082781,93.93731829,63.43366778,36.56633222,,,,1.313013511,817.7325604,496.0124591,78.33333333,238.6666667,0.328856749,35.33333333,0.147964757,119,228.6666667,0.524229075,130.3333333,159,Rin3_E01F_v2.xls,Rin3,42.80613891,23.60701119,
,Rin3_E01_hF_F_s2,41.40132838,32.42641432,128.6779334,25.94458347,16.96966941,42.91425288,15.45674491,58.37099779,70.83140443,55.62229401,36.91387135,73.54630156,26.45369844,35.97037902,1.833333075,0.66556045,9.195898518,53.51732679,1.891999999,479.9371117,81.89138416,24.38617012,14.84577054,13.64947082,38.03564093,52.88141147,29.00997269,64.51195248,35.48804752,58.63217785,44.3981826,92.48709602,91.88738568,9.221461663,10.19125415,6.405118886,3.786135266,3.368180486,88.28732243,63.89379549,36.10620451,,,,1.398703329,791.2160035,372.1194334,82,241,0.338951215,39,0.161125625,129.5,227,0.569922831,144,163,Rin3_E01F_v2.xls,Rin3,44.28292288,25.6168604,
,Rin3_E01_hF_F_s3,45.93690613,30.40157042,151.0965816,28.2264435,12.69110779,40.91755129,17.71046263,58.62801392,78.30649428,51.86359611,38.16923827,69.82990961,30.17009039,43.52595771,1.600781154,0.611617082,11.52129709,48.11191355,2.266944252,390.8741621,86.76238561,28.28968129,11.33638372,17.01640896,45.30609025,56.64247397,30.11991164,65.2845972,34.7154028,58.22373762,36.22384674,95.73901465,93.24565676,12.81950142,12.87066393,8.346381798,4.52428213,6.516251183,91.27976322,64.69711451,35.30288549,,,,1.465927073,803.7373993,394.3914446,74,241,0.307403296,31.33333333,0.129974668,105.3333333,232.6666667,0.452537188,134,164.5,Rin3_E01F_v2.xls,Rin3,41.9522798,22.89457357,
,Rin3_E01_hF_F_s4,41.75277676,34.12348908,129.6775185,24.38532851,16.98282588,43.7116844,17.14066321,60.85234761,72.12130381,56.06243015,38.99650541,71.81626604,28.18373396,39.6048366,1.822338813,0.685841553,11.58286148,52.62397597,2.186548341,407.619983,86.39853396,23.6572807,15.32505305,15.70576937,41.40684558,56.73189863,29.21769384,66.00252754,33.99747246,56.65428303,42.69167507,94.27014719,94.5023816,10.99450328,14.42669342,8.148865523,5.720807969,4.655506364,87.01738307,58.75311721,41.24688279,,,,1.28305684,754.0178213,485.7634618,75.33333333,239.6666667,0.315210603,30,0.125028729,146,228,0.618644068,133.5,169,Rin3_E01F_v2.xls,Rin3,40.70864638,23.81851482,
,Rin3_E01_hF_F_s5,37.85563929,34.98299244,108.0686481,22.30004949,19.42740263,41.72745212,15.5555898,57.28304192,66.00303404,61.05203969,36.41931586,72.94492627,27.05507373,37.50663361,1.88291924,0.684057914,12.06136946,51.82406798,2.333095009,378.3604818,76.39462204,20.26714052,15.70283528,13.81029824,34.07743877,49.78027405,26.614348,65.17632567,34.82367433,53.70672456,43.76304011,91.66532236,89.95499279,12.7865198,14.19416442,9.145237512,5.048926911,5.383598761,90.18003285,64.78123701,35.21876299,,,,1.374821118,774.5973114,466.4273239,74.66666667,239.3333333,0.311810027,32.66666667,0.136446741,146.5,228.3333333,0.653970342,130,156.6666667,Rin3_E01F_v2.xls,Rin3,43.81032768,22.08718953,
,Rin3_E01_hF_F_s6,42.84441951,30.95602263,150.1320963,27.73361677,15.41168677,46.0431976,15.54433587,61.58753347,74.93470282,50.29283564,38.56593467,74.77246154,25.22753846,33.77774766,1.970065134,0.759704254,10.9623634,53.5728997,2.257970567,395.8107409,84.2375534,28.76164448,13.12405132,14.4281891,43.18983358,56.31388491,27.92366849,66.84968399,33.15031601,62.36799537,40.40847114,94.12499454,93.60686533,12.66307833,13.32532499,8.780525675,5.906657603,5.121759619,95.23946569,61.0334359,38.9665641,,,,1.139317598,890.6367364,513.5445981,72,238.3333333,0.300592748,36,0.150287657,113,222.3333333,0.508196952,132.5,152,Rin3_E01F_v2.xls,Rin3,35.58809999,22.84226174,
,Rin3_E01_hF_F_s7,40.6961514,30.84515611,131.6633933,26.08060267,16.22960738,42.31021005,14.61554873,56.92575878,71.29987369,54.13044871,35.77065376,74.56967761,25.43032239,34.48503996,1.819764331,0.648594818,10.66607428,51.82509503,2.055353027,444.6372222,78.81235166,24.50967827,13.4160631,13.01734592,37.52702419,50.94308729,27.86926437,64.53551095,35.46448905,60.36214242,41.5707224,92.39122589,92.01322287,11.77590387,13.69719716,8.382004658,5.315192506,4.141025484,92.61164887,60.8798406,39.1201594,,,,1.172112733,918.083078,413.4610247,76.66666667,239.3333333,0.320448078,30.33333333,0.126790561,124.6666667,229,0.544166278,127,161,Rin3_E01F_v2.xls,Rin3,45.4361652,23.51912204,
,Rin3_E01_hF_F_s8,47.01995461,27.12879013,173.7837848,31.14788472,11.25672025,42.40460497,15.87206989,58.27667486,80.67618529,46.56166221,37.07437237,72.7621525,27.2378475,37.43937009,1.870764123,0.570707277,10.21356679,47.12775769,2.156882099,417.8767946,78.95250054,29.25902681,10.59626607,13.39439303,42.65341983,53.2496859,26.4961168,66.8785908,33.1214092,62.0863162,37.80544045,93.66883117,90.53321377,15.52592732,10.71428571,7.016941392,3.697344322,3.99496337,96.65347247,65.49145299,34.50854701,,,,1.372665839,843.9004769,381.6335378,84,236.3333333,0.356839953,35.66666667,0.15105195,124.6666667,232.6666667,0.537854884,129.3333333,159,Rin3_E01F_v2.xls,Rin3,41.12671709,22.42615143,
Female,Sh3tc2_E01_hF_F_s1,35.07336667,21.48815,157.9877,27.51596667,14.59885,41.65885,6.8892,48.54815,70.04745,44.33775,27.7187,85.6148,14.3852,16.9214,1.2247,0.4036,6.9684,28.0626,2.43265,382.6679,74.86352533,24.63631,10.6922205,6.4556955,30.830333,41.5225535,33.1036885,55.5262945,44.4737055,70.213199,49.371894,93.5272775,90.795441,13.031008,,,,,,,,,,,1.528466333,,380.862256,79,247,0.319819667,54.66666667,0.221308333,167.6666667,237,0.707858,,,Sh3tc2_E01F.xls,Sh3tc2,,,766.311953
,Sh3tc2_E01_hF_F_s2,35.72543333,21.59853333,167.1036667,27.03636667,12.9095,39.94586667,8.689033333,48.6349,73.4619,44.46803333,28.66196667,82.07006667,17.92993333,22.2001,1.9807,0.5445,7.462666667,30.60503333,2.466366667,380.2396333,74.82965267,23.479762,8.464923,7.754468667,31.234231,39.69915433,35.13049833,53.05059433,46.94940567,65.68461667,40.060808,88.75895333,87.496072,14.88127733,18.57763333,8.185853333,10.39177967,3.639341,86.36591467,44.087125,55.912875,,,,1.201639667,,432.101383,74,248.6666667,0.297615333,49.66666667,0.199723333,172.5,230.3333333,0.7587435,,,Sh3tc2_E01F.xls,Sh3tc2,,,860.948032
,Sh3tc2_E01_hF_F_s3,37.15433333,20.6834,167.90365,26.56586667,13.3076,40.76335,7.37585,48.13915,72.1433,42.96,27.75745,84.8967,15.1033,18.12285,1.999033333,0.50415,4.52535,27.91723333,2.20315,453.20655,82.29794067,23.64716367,11.1739795,6.9026895,31.071089,42.2450685,39.5662365,51.579889,48.420111,64.405212,54.4686145,93.082716,88.84688,17.31261133,22.231578,9.666239,12.400513,4.184852,75.1425045,43.804538,56.195462,,,,1.621716,,363.1205957,73.66666667,247.3333333,0.297822333,52,0.210226,157.6666667,229,0.688741667,,,Sh3tc2_E01F.xls,Sh3tc2,,,820.542592
,Sh3tc2_E01_hF_F_s4,38.3444,14.9788,257.1166667,32.53016667,9.164533333,41.69466667,5.814233333,47.50896667,80.6439,31.51153333,26.66156667,87.84453333,12.15546667,13.9807,1.700933333,0.4611,5.494166667,29.7613,1.855933333,514.8643,74.83941833,28.00656033,6.276017,5.356536333,33.36309667,39.63911367,35.20030467,53.00220433,46.99779567,73.255362,42.38400433,91.11575167,87.05040633,22.76516933,29.470537,12.96633867,16.50419833,7.025228667,80.403323,43.96176733,56.03823267,,,,1.345473333,,364.0605457,76.66666667,247.3333333,0.310014,54,0.218321,111,234,0.4693555,,,Sh3tc2_E01F.xls,Sh3tc2,,,814.863245
,Sh3tc2_E01_hF_F_s5,,20.2433,,,20.2433,,,,,,,,,,1.0646,,5.728066667,,,,76.902188,,15.48889633,,,,,,,,77.465288,,,26.491704,30.097889,,,,64.246455,,,,,,1.415615333,,391.5808047,,248.3333333,,,,102,238,0.428571,,,Sh3tc2_E01F.xls,Sh3tc2,,,793.162953
,Sh3tc2_E01_hF_F_s6,36.5071,16.90776667,217.8153333,31.28306667,11.6837,42.96676667,5.224066667,48.1908,75.7774,35.05366667,26.70746667,89.1689,10.8311,12.15596667,0.963133333,0.261633333,6.41655,34.4047,1.94785,480.6679,77.941536,27.52222233,8.372532,4.792209,32.31443167,40.68696367,37.254572,52.19399533,47.80600467,75.270289,49.24422333,91.572422,88.35403833,23.91809033,27.22438833,12.09852567,15.12586267,6.170285333,80.08303967,45.06111067,54.93888933,,,,1.144332,,398.090102,70.66666667,246.6666667,0.286561667,48.66666667,0.197353333,150.6666667,232.6666667,0.647682,,,Sh3tc2_E01F.xls,Sh3tc2,,,813.8569697
,Sh3tc2_E01_hF_F_s7,36.13533333,18.48855,204.2269,32.49933333,14.5645,47.94185,3.92405,51.86585,72.0076,35.4811,27.89495,92.5113,7.4887,8.11195,1.089,0.2052,4.83125,20.8468,2.2821,426.248,80.39870267,30.14560533,12.17613,3.72848,34.672617,46.848747,36.717907,56.160239,43.839761,83.44746033,66.3901675,95.4564055,92.866867,32.46464467,37.955238,16.143079,21.446345,7.791602,71.46935,42.945801,57.054199,,,,1.353387667,,383.303438,67,248,0.270186667,46.33333333,0.186861333,159.6666667,233.3333333,0.68295,,,Sh3tc2_E01F.xls,Sh3tc2,,,685.55054
,Sh3tc2_E01_hF_F_s8,33.383,18.6094,179.0667667,28.38096667,13.6073,41.98826667,5.002066667,46.99033333,70.80733333,39.64136667,25.9962,89.5513,10.4487,11.96736667,1.5279,0.404933333,5.482366667,27.35476667,2.036433333,477.7135667,79.189687,25.587017,9.150552,7.965009,33.552026,42.702578,36.487109,53.924419,46.075581,65.964392,48.357664,95.977809,86.498516,23.722376,25.46099933,11.30851533,14.15248367,5.524862,72.89577533,44.94842667,55.05157333,,,,1.5720695,,334.2873057,63.66666667,248.3333333,0.256358667,45,0.181203333,132.6666667,230,0.575832,,,Sh3tc2_E01F.xls,Sh3tc2,,,668.1707097
Female,Slc46a3_E01_hF_F_s1,38.94688381,26.74647865,139.9904671,29.01605933,15.82888979,48.37908497,8.718954248,57.09803922,67.23901099,48.03113553,32.90849673,84.72985348,15.27014652,18.02215617,2.024266218,0.572046097,6.048061084,43.84397571,1.474736076,635.7788197,74.18107808,25.58242391,14.8496732,7.777777778,33.84313725,48.69281046,27.24183007,64.12463419,35.87536581,65.71641229,54.17262756,91.25766871,88.15117467,9.000066883,11.69168082,6.444444444,4.431372549,3.071895425,72.68210043,59.25480769,40.74519231,,,,1.549463501,807.5718334,372.1138374,48.33333333,253,0.191040843,17.33333333,0.068511199,189.3333333,244.6666667,0.77375934,45.33333333,131.6666667,Slc46a3_E01F_v2.xls,Slc46a3,19.25775329,10.36536596,
,Slc46a3_E01_hF_F_s2,47.77192922,32.88872613,146.6312697,27.43539416,12.55219106,39.98758522,20.33653507,60.32412028,79.25687277,54.36862181,40.33032768,66.37450542,33.62549458,50.78014273,1.581551634,0.634025486,7.285414399,48.47657145,1.857456589,499.1480616,78.47947902,26.0411934,9.298803574,18.99136756,45.03256096,54.33136453,24.14811449,69.23002702,30.76997298,52.48778999,26.35193133,91.56626506,90.76617827,5.97455702,10.43116723,6.448879225,3.982288001,2.90019688,80.88856992,63.47832069,36.52167931,,,,1.165141524,978.3476756,274.6722775,57,252.3333333,0.225926334,22,0.087176984,169.3333333,242,0.699879704,46,125.3333333,Slc46a3_E01F_v2.xls,Slc46a3,21.96017925,11.07550061,
,Slc46a3_E01_hF_F_s3,48.23308193,31.89567105,145.919587,26.55215168,11.54714376,37.87172164,20.3485273,58.22024893,80.04505397,54.94703934,39.28438811,65.00790669,34.99209331,53.83519574,1.538968013,0.678907719,8.401626531,49.73097285,1.732847718,535.3369972,72.38116696,23.4017106,9.507273475,17.57359788,41.60263698,51.10991046,22.83926565,69.01025621,30.98974379,48.4496254,27.6876178,91.54775773,89.07442138,8.339310847,9.687672138,4.574635933,2.906845569,2.82957867,80.55491591,60.15336639,39.84663361,,,,1.586379584,636.483316,529.7119773,61.5,252,0.243545706,22,0.08711337,172.5,243,0.712119924,46.66666667,129,Slc46a3_E01F_v2.xls,Slc46a3,19.66794009,10.93044069,
,Slc46a3_E01_hF_F_s4,47.68137529,32.47958054,147.5457602,30.01362258,14.81182783,44.82545041,17.66775271,62.49320312,76.32253709,51.85698543,40.08047791,71.82047748,28.17952252,39.29628716,1.504408364,0.598074871,7.757428257,47.1183832,1.945568541,466.895481,74.18302131,25.38720152,11.18202635,14.85430166,40.24150318,51.42352953,22.75949178,69.1956795,30.8043205,53.3331754,32.60792703,84.56508266,84.35409326,8.157502971,9.882706767,6.366837749,3.515869018,3.504696092,70.97413157,67.7386203,32.2613797,,,,2.040767699,957.9777481,402.4331353,51,252.3333333,0.202525865,22,0.087318709,208.6666667,240.6666667,0.868410739,46.66666667,122.3333333,Slc46a3_E01F_v2.xls,Slc46a3,20.39812421,10.07236489,
,Slc46a3_E01_hF_F_s5,44.7172666,34.58272722,129.2803464,25.07494118,14.9404018,40.01534298,19.64232542,59.6576684,75.01804473,58.04980273,39.64999691,66.93215254,33.06784746,49.96351291,1.751050703,0.693495407,8.224704045,49.70400259,1.657934805,553.7311512,73.08504628,21.82328649,11.30493191,16.98034468,38.80363117,50.10856307,22.9764832,68.56781118,31.43218882,48.74598659,31.15311883,87.63072255,86.72437294,10.09766209,11.13381599,6.623938975,4.50987702,4.398613685,79.36791299,59.32866294,40.67133706,,,,1.684305494,884.0883636,409.6634276,56.33333333,252.6666667,0.222912353,19.33333333,0.076526131,202.6666667,243.3333333,0.833030805,49,126,Slc46a3_E01F_v2.xls,Slc46a3,18.69493933,10.09525212,
,Slc46a3_E01_hF_F_s6,45.84552785,28.58000984,168.1015148,28.94994513,10.61502243,39.40266179,16.89558272,56.29824451,81.37198676,48.61902764,36.59691362,70.0089856,29.9910144,42.8754504,1.836422313,0.688672564,7.145504838,50.99121744,1.393862379,689.6259672,74.22891581,23.35073253,8.176968586,14.08046536,37.43119789,45.25114408,26.71774179,62.86535059,37.13464941,50.91854749,27.05230372,82.21315517,81.68718503,13.68067959,11.03424033,6.75386863,4.2803717,4.559122939,79.58195619,61.65229261,38.34770739,,,,1.754840821,1176.280115,197.1823063,56.66666667,252.3333333,0.224545822,21,0.083234913,185,239.6666667,0.772186599,45,130.3333333,Slc46a3_E01F_v2.xls,Slc46a3,20.59531324,10.50728926,
,Slc46a3_E01_hF_F_s7,43.07567262,23.103339,186.5650155,30.31112278,10.33878916,40.64991193,12.76454984,53.41446178,80.79093691,43.28997608,33.08950581,75.91908701,24.08091299,32.02621414,1.557836119,0.513779548,6.229195455,40.61986833,1.538196802,618.3908811,70.0979276,26.63874341,8.952253223,9.268521627,35.90726504,44.85951826,25.23840933,63.95743813,36.04256187,60.84486078,35.6904278,86.91197107,82.01284051,10.83549392,12.08082408,7.5048766,4.57594748,4.343019924,69.57870622,62.07003277,37.92996723,,,,1.930079603,923.9151376,309.8177415,49,252.3333333,0.194526243,18.5,0.073390234,178,241,0.743261855,47.33333333,123,Slc46a3_E01F_v2.xls,Slc46a3,19.3129606,10.63241099,
,Slc46a3_E01_hF_F_s8,44.43601743,25.63941058,175.5012269,29.65304374,10.8564369,40.50948063,14.78297369,55.29245432,80.40537401,46.29414281,35.037714,73.30048318,26.69951682,36.95090055,1.480729407,0.488689409,7.018641116,49.13099645,1.580092905,590.6421517,67.92343988,24.13660614,7.966354697,11.12035334,35.25695948,43.22331417,24.7001257,63.52783537,36.47216463,54.14493216,29.94011746,82.85627669,79.23047704,2.880379031,4.466529602,2.795547457,1.670982145,1.669893614,73.16106348,63.43415152,36.56584848,,,,1.509440317,686.5239705,468.8099179,56,253,0.221343874,20.33333333,0.080368906,170.5,243,0.699967955,41.5,115,Slc46a3_E01F_v2.xls,Slc46a3,18.73849508,9.571214927,
