Bone type,Bone #,R_BS,G_BS,R_G,Ronly_BS,Gonly_BS,sLS_BS,dLS_BS,LS_BS,R_LS,G_LS,MS_BS,sLS_LS,dLS_LS,dLS_sLS,MAR,BFR,BV_TV,Tb.Th,Tb.N,Tb.Sp,AP_BS,AP_R_BS,AP_G_BS,AP_RG_BS,AP_R_RG_BS,AP_L_BS,AP_NL_BS,AP_L_AP,AP_NL_AP,AP_R_R,AP_G_G,AP_RG_RG,AP_R_RG_R,AP_TRAP_BS,TRAP_BS,TRAP_L_BS,TRAP_NL_BS,AP_TRAP_R_RG_BS,TRAP_on_TRAP,TRAP_L_TRAP_on,TRAP_NL_TRAP_on,GFP_BS,GFP_R_BS,GFPonly_BS,Height_Width,Osteocytes_Density,Cortex_Width,AC_Intensity,RedBeads_Intensity,AC_RedBeads,AC_BR_Intensity,AC_BR_RedBeads,Calcein_Intensity,GreenBeads_Intensity,Calcein_GreenBeads,AP_Intensity,TRAP_Intensity,exp_name,gene_symbol,AP_Background_Intensity,TRAP_Background_Intensity,Osteocytes_N
,Cited4_E01_hV_F_s6,38.61776667,23.29063333,165.8009333,28.5701,13.24296667,41.81303333,10.04766667,51.8607,74.4268,44.9275,30.95423333,80.6457,19.3543,24.19826667,1.50935,0.48345,13.83323333,25.9669,5.311733333,162.7624,86.04163233,26.82374433,11.64458,9.585381,36.409125,48.05370533,37.987927,55.813404,44.186596,69.50271033,50.17559367,94.90725067,94.20531733,26.36241867,27.66016333,15.024353,12.63581033,10.33685867,83.67416467,54.31157933,45.68842067,,,,2.779633,,105.1379863,42,248,0.169356667,22.66666667,0.091393333,83.33333333,237.3333333,0.35118,,,Cited4_E01V.xls,Cited4,,,1275.109945
,Cited4_E01_hV_F_s7,40.36616667,23.6312,171.5331,28.43026667,11.69526667,40.12556667,11.93593333,52.06143333,77.53466667,45.3581,31.9987,77.10723333,22.89276667,29.7302,1.8966,0.6052,13.1927,28.99663333,4.552566667,191.8061333,84.93932967,26.77657033,9.977160333,11.495678,38.27224833,48.24940867,36.68992033,56.78251567,43.21748433,66.342642,42.132989,96.175232,94.77577167,17.558226,18.372853,9.409075,8.963778333,7.131162667,79.45562767,51.08283667,48.91716333,,,,3.100045333,,119.0297377,46,247,0.186248,24,0.097156,95,236,0.402348667,,,Cited4_E01V.xls,Cited4,,,1323.317284
,Cited4_E01_hV_F_s8,38.6524,,,38.6476,,,,,,,,,,,1.3753,,12.6513,23.79175,4.3452,206.51695,83.650024,36.049443,,,,,,,,93.265613,,,,9.810955,23.1527805,,,,72.5361435,,,,,,2.63238,,87.22466,46,248.6666667,0.185484,20,0.080645,,240.3333333,,,,Cited4_E01V.xls,Cited4,,,1308.353902
Female,Cml2_E01_hV_F_s1,64.23530085,29.86924271,215.1033914,42.47561021,8.109552069,50.58516228,21.75969064,72.34485292,88.66567828,41.24859719,47.05227178,70.08572452,29.91427548,43.04408156,1.685307072,0.757314252,15.32170569,30.59390968,4.964643326,171.432778,77.53335948,36.02940947,5.385022463,20.38462159,56.41403106,61.79905352,15.73430596,79.7290408,20.2709592,53.86289507,17.23028064,85.14411051,84.27703275,32.33573977,33.94046736,25.15230149,8.788165874,19.6472645,89.81221004,74.80465815,25.19534185,,,,2.637356439,1758.848314,66.54968745,55,247.3333333,0.221774194,31,0.125,111.3333333,237,0.469829279,,,Cml2_E01V.xls,Cml2,,,
,Cml2_E01_hV_F_s2,,29.31958558,,,28.50866277,,,,,,,,,,1.596459096,,16.088057,32.71889257,4.991426198,169.35575,84.14715128,,24.69062542,,,,,,,,84.34274738,,,33.29498047,37.92655695,,,,85.24570434,,,,,,2.729567465,1827.111452,84.50663852,38,247.6666667,0.153846154,16,0.064777328,117,239,0.491596639,,,Cml2_E01V.xls,Cml2,,,
,Cml2_E01_hV_F_s3,64.17678115,26.77725032,240.8900594,44.28422729,6.884696454,51.16892374,19.89255386,71.06147761,90.26555842,37.67805272,45.47701573,72.05638886,27.94361114,38.99499845,1.902584276,0.87459485,23.41149184,33.66876096,6.490899125,121.8443755,84.27236248,39.96743414,5.121037447,18.12596037,58.09339451,63.21443196,21.05793052,75.00496863,24.99503137,62.36541589,19.29884217,91.07650081,90.56148436,35.2310794,36.83082198,26.84942829,9.981393687,23.49486723,87.47186028,72.87642972,27.12357028,,,,2.914363263,1519.753947,135.6405403,47.66666667,247,0.193060127,28.66666667,0.116068686,89.66666667,235.6666667,0.381008321,,,Cml2_E01V.xls,Cml2,,,
,Cml2_E01_hV_F_s4,47.10483463,27.57666919,172.4818191,30.54680629,11.01864085,41.56544714,16.55802834,58.12347548,81.08683726,47.27514544,37.34075191,71.6380173,28.3619827,39.81250499,2.112242469,0.788572641,9.438748972,25.87082858,3.717402419,251.3305679,79.80532874,26.95905936,8.66208452,14.76901745,41.72807681,50.39016133,29.41516742,63.10747932,36.89252068,57.33627665,31.5697301,89.05258722,88.55553812,38.1173217,36.8523427,21.66351688,15.18882582,16.82968585,77.90160398,58.95689173,41.04310827,,,,3.074276946,1629.361084,104.660741,47,247.6666667,0.189863045,26.33333333,0.106331831,106.6666667,240,0.444518056,,,Cml2_E01V.xls,Cml2,,,
,Cml2_E01_hV_F_s5,50.76057466,28.54321694,178.7079463,35.617041,13.39968328,49.01672428,15.14353366,64.16025794,79.07888731,44.52338415,39.6518958,76.39772853,23.60227147,30.93195312,1.915334307,0.756959755,18.39055531,39.7351047,4.674415799,179.1590682,78.23240344,29.16531527,10.53048398,13.2448825,42.41019776,52.94068174,25.2917217,67.69788425,32.30211575,59.46523438,37.10180991,89.59415677,86.54264126,31.64049155,34.9076951,22.76647206,12.14122304,16.51986538,87.76894061,65.0934076,34.9065924,,,,2.792837362,1686.480622,109.6573422,49.33333333,247,0.199737704,25.33333333,0.102565209,91.33333333,234.6666667,0.388999236,,,Cml2_E01V.xls,Cml2,,,
,Cml2_E01_hV_F_s6,49.31484947,30.17766515,165.5544111,33.15042646,14.01324214,47.1636686,16.16442301,63.32809161,77.89449849,47.40360261,39.74625731,74.7018989,25.2981011,34.21766543,1.827951241,0.726244185,16.79489515,33.77550082,5.114675723,168.4484353,82.12096807,29.61136698,10.86336893,14.60809055,44.21945753,55.08282646,27.03814161,67.16401482,32.83598518,60.39323533,36.77893319,90.84813337,89.7839449,29.62089674,33.19265507,20.02690223,13.16575284,14.17653516,86.57224703,61.18200029,38.81799971,,,,2.702353504,1716.227762,113.5616903,51.66666667,246.6666667,0.209589283,27.33333333,0.110854045,106.5,239.3333333,0.444837686,,,Cml2_E01V.xls,Cml2,,,
,Cml2_E01_hV_F_s7,49.50515918,21.79929439,232.5301205,38.11256517,8.925911407,46.74245394,12.87338299,59.61583693,85.02761704,36.5662809,36.24460996,78.40610205,21.59389795,27.54109359,2.184340326,0.697796359,19.89446694,33.99110315,5.837390891,140.350336,81.92781272,33.71445037,7.585260682,12.07369659,45.49196394,53.07722462,31.17992944,62.994324,37.005676,68.1288747,34.79590002,93.78806334,89.74557265,32.73931025,34.87220938,20.59192474,16.13876911,16.39749118,86.60950047,56.06189968,43.93810032,,,,2.611126979,1734.567455,92.33833291,44.33333333,247.3333333,0.17925518,23.66666667,0.095681441,84,237.8333333,0.354540598,,,Cml2_E01V.xls,Cml2,,,
,Cml2_E01_hV_F_s8,62.91589908,31.10764279,203.0780194,40.96451856,9.156262262,50.12078082,21.95138053,72.07216134,87.29125515,43.17090105,47.01177093,69.53784379,30.46215621,44.22665605,2.248672329,1.034905084,20.29611442,36.50236485,5.559802825,143.3654053,80.12062772,34.75313628,6.717146788,19.57573123,54.32886752,61.0460143,19.07461342,76.20183099,23.79816901,55.23947622,21.75143256,88.97318541,86.32084884,29.41921629,32.1795658,23.35424542,8.825320384,19.0579925,87.95087265,72.59964059,27.40035941,,,,2.991319031,1617.287675,130.791528,53.33333333,246,0.216765961,29.66666667,0.120575472,90.33333333,234.3333333,0.385556018,,,Cml2_E01V.xls,Cml2,,,
Female,Cp_E01_hV_F_s1,46.37258822,17.80035759,265.011804,36.13001537,7.557784746,43.68780012,10.24257285,53.93037297,86.0554017,32.79135429,32.08647291,81.15324401,18.84675599,23.30356496,2.078034834,0.660640992,14.39938744,25.94071965,5.533233229,158.4696431,86.29945646,33.64434412,6.402358029,8.789411846,42.43375596,48.83611399,37.46334247,56.41341863,43.58658137,73.97325354,37.64264007,91.00579803,93.06970469,22.32030064,27.38949141,15.07313623,12.31635517,13.84754172,81.12415613,54.76303863,45.23696137,,,,2.774709359,1263.560307,89.0448628,43.33333333,248,0.174733019,24.66666667,0.099485094,100,233.6666667,0.429080629,,,Cp_E01V.xls,Cp,,,
,Cp_E01_hV_F_s2,39.74470397,21.39735899,190.546875,29.01683867,11.19571176,39.14720261,10.72786529,49.8750679,79.68852102,41.82095404,30.30146659,78.49052494,21.50947506,27.40391286,1.778951142,0.655778008,10.91542275,23.3203752,4.729082323,189.9644991,86.28191755,26.51819663,9.783532757,10.49429658,37.01249321,45.76317219,38.48995111,54.31629166,45.68370834,66.72133388,45.6749083,97.82278481,93.12559792,25.78431402,28.55498015,,,,75.8363587,,,,,,2.855787531,1221.73382,85.14047346,40.5,247,0.164304993,21.5,0.08721734,107,234.3333333,0.457362024,,,Cp_E01V.xls,Cp,,,
,Cp_E01_hV_F_s3,56.31131855,,,56.26290072,,,,,,,,,,,,,13.55261612,31.01563696,4.591462914,189.770024,88.92745427,54.19356875,,,,,,,,96.4399879,,,,35.3598223,34.19070906,,,,84.44730358,,,,,,2.903715993,1605.743513,79.93719513,47,247.3333333,0.190033085,28.33333333,0.114557486,,240.3333333,,,,Cp_E01V.xls,Cp,,,
,Cp_E01_hV_F_s4,51.46097147,29.95160363,172.4529672,32.58099009,11.07162224,43.65261233,18.87998138,62.53259372,82.36051549,47.95589065,40.70628755,69.68359386,30.31640614,43.74065548,2.174724659,0.882734949,12.86602609,30.99765878,4.241405014,208.7784736,87.46196415,30.880659,9.43457927,18.16645677,49.04711578,58.48169504,28.9802691,66.83541305,33.16458695,59.8639059,31.38145011,96.27397079,95.2614314,28.73173528,29.14917666,18.45545465,10.69372201,14.65996685,83.38783166,62.67827136,37.32172864,,,,2.67736609,1588.97687,65.19777642,48,246.6666667,0.193923861,26.5,0.107067063,99,239,0.414160894,,,Cp_E01V.xls,Cp,,,
,Cp_E01_hV_F_s5,57.97806774,,,57.95008449,,,,,,,,,,,1.709401709,,13.45477967,42.24509358,2.947686661,293.6038673,92.82798045,56.32112655,,,,,,,,97.14392431,,,,27.23684125,27.47758427,,,,82.62173185,,,,,,2.54241733,1658.441551,90.9915641,46.66666667,247.3333333,0.188672674,27,0.109159375,72.5,241.3333333,0.300829876,,,Cp_E01V.xls,Cp,,,
,Cp_E01_hV_F_s6,54.29101656,16.3371461,333.263963,44.00118155,6.047311086,50.04849263,10.28983501,60.33832764,89.97214687,27.07690735,35.31408133,82.95094578,17.04905422,20.55347804,2.015243136,0.704967487,13.5814878,31.5002863,4.312770745,200.3813348,90.89824242,42.31445158,5.192458284,10.10305897,52.41751055,57.60996883,33.28827358,63.37510018,36.62489982,77.95195422,31.61227653,98.20980877,96.56598128,31.34818556,31.73604142,19.27090956,12.46513186,16.66616093,80.64165322,60.58709211,39.41290789,,,,2.669061954,1527.359443,68.30088141,49.66666667,247.6666667,0.200540899,27,0.109017892,60.66666667,240.6666667,0.25205172,,,Cp_E01V.xls,Cp,,,
,Cp_E01_hV_F_s7,51.43355712,31.93605018,161.5393603,32.25772822,12.76022128,45.0179495,19.1758289,64.1937784,80.05024005,49.65256538,41.68480365,70.29719457,29.70280543,42.38060974,1.912596149,0.810645109,14.87876427,28.74477458,4.443779055,191.5767954,91.10023421,31.04301879,11.44575593,18.67462633,49.71764512,61.16340106,29.93683316,66.99195914,33.00804086,60.44613744,35.95507602,97.12623522,96.51531576,32.51525049,32.8636953,19.98695861,12.87673669,15.18396864,82.36501246,60.33105596,39.66894404,,,,2.885064161,1349.467622,110.65892,48,247.3333333,0.194061981,27.33333333,0.110521025,105,228,0.461468547,,,Cp_E01V.xls,Cp,,,
,Cp_E01_hV_F_s8,40.39489672,26.05418414,138.1753948,25.65006075,15.39451297,40.13973269,14.74483597,54.88456865,73.59973434,53.26544166,34.81470231,73.134824,26.865176,36.73376722,1.52417472,0.588654387,13.44533383,30.08759521,4.615208068,193.6356488,89.60059004,,15.65868603,,,,,,,,62.00853741,,,22.34766822,23.67462695,13.7727825,11.09356015,,82.46247473,55.38724652,44.61275348,,,,2.500690852,1495.231063,106.3665651,41,245.3333333,0.167346939,19,0.07755102,91,234.6666667,0.387925116,,,Cp_E01V.xls,Cp,,,
Female,Dixdc1_E01_hV_F_s1,56.70267265,27.88948182,203.6350938,38.43287612,9.619685292,48.05256142,18.26979653,66.32235794,85.44437543,41.98990987,42.29607724,72.5657147,27.4342853,37.98875229,1.915621594,0.815288659,15.7688784,30.8864009,4.687902143,180.6463147,90.68091037,36.71897854,8.234236812,17.74687753,54.46585608,62.70009289,27.98081749,69.06287535,30.93712465,64.88424677,29.71757544,97.17097447,96.03664655,28.13029108,25.74104412,16.35421182,9.3868323,13.86076902,86.92518609,63.8589067,36.1410933,,,,2.491466696,1685.22635,76.85469839,47.66666667,247.6666667,0.19243285,29,0.117076967,110,238,0.462162321,,,Dixdc1_E01V.xls,Dixdc1,,,
,Dixdc1_E01_hV_F_s2,53.46334963,34.15346775,156.9215885,33.3383637,14.02848182,47.36684552,20.12498593,67.49183145,79.24021071,50.57121267,43.80840869,70.18857662,29.81142338,42.48147925,2.13905242,0.938485833,12.32073957,28.3518757,4.351186704,202.2699991,91.9018038,31.92279619,13.53106011,20.02952598,51.95232217,65.48338227,26.41842153,71.24751257,28.75248743,59.72292347,38.36335417,98.26583438,97.17956854,25.45866243,25.68595913,17.83719662,7.84876251,13.25273566,90.05223521,69.44343245,30.55656755,,,,2.588359944,1638.402712,74.45373772,48,248,0.193566854,28.33333333,0.114264861,139.3333333,239.3333333,0.582105153,,,Dixdc1_E01V.xls,Dixdc1,,,
,Dixdc1_E01_hV_F_s3,51.69198388,31.97240865,144.3965015,31.17355799,16.50260999,47.19985086,15.46979866,62.66964952,73.66730129,51.01737268,39.06972409,75.31532604,24.68467396,32.77510072,1.760902804,0.747832171,13.86543292,27.59024166,5.013713326,171.9135597,93.15045969,29.82847041,,,,,,,,54.82515647,,,,24.60975055,26.92429664,16.12229679,7.673378076,,89.79556629,67.75305547,32.24694453,,,,2.546188761,1597.931191,74.00913354,44.33333333,247.3333333,0.179253189,25.33333333,0.102428061,138,233.6666667,0.590627982,,,Dixdc1_E01V.xls,Dixdc1,,,
,Dixdc1_E01_hV_F_s4,62.60311025,35.07677168,178.4736003,38.8666292,11.34029063,50.20691983,23.73648105,73.94340088,84.57503648,47.53193533,48.83994097,67.89302819,32.10697181,47.34928576,2.142211466,1.04670866,16.21012279,34.10252701,5.355591506,156.7285404,91.0265668,36.67382979,9.854171972,22.47128967,59.14511946,68.99929144,22.02727537,75.78220388,24.21779612,58.48463265,28.13736843,94.67998461,94.48362505,24.01545962,26.77304617,19.51274512,7.260301047,15.7475687,90.72802137,72.8053017,27.1946983,,,,2.722955315,1849.742015,83.70774457,50,246.6666667,0.203252033,29,0.117886179,131.3333333,235,0.559689341,,,Dixdc1_E01V.xls,Dixdc1,,,
,Dixdc1_E01_hV_F_s5,,32.90237744,,,31.7763833,,,,,,,,,,,,17.01594989,33.2797174,4.865460785,172.2506618,91.17655727,,29.23945061,,,,,,,,88.87647737,,,28.11136216,25.60680938,,,,89.42961773,,,,,,2.841888909,1520.380649,79.60844572,35.5,248.3333333,0.143145161,14.5,0.058467742,109.6666667,229.6666667,0.478346933,,,Dixdc1_E01V.xls,Dixdc1,,,
,Dixdc1_E01_hV_F_s6,52.47575678,24.09573949,223.0629173,39.46217398,10.10529395,49.86350785,13.99044555,63.8539534,84.17436446,37.73570502,38.92219947,78.08993053,21.91006947,28.05748362,1.965888613,0.751779142,13.02002992,34.3599972,3.856983111,228.3274685,91.98237238,38.0591805,9.305839914,13.57121965,51.84264405,61.14848396,29.59929804,67.38289643,32.61710357,72.56861125,38.62027109,97.00348432,96.45383639,29.61543819,27.85485602,17.01277177,9.21809496,14.00994443,95.31341263,64.85783312,35.14216688,,,,2.588579689,1539.828681,98.0872038,44,248.6666667,0.176965928,25.33333333,0.101880641,80,233.3333333,0.34642054,,,Dixdc1_E01V.xls,Dixdc1,,,
,Dixdc1_E01_hV_F_s7,55.15016813,29.07842854,189.6278774,36.95397387,10.88223428,47.83620815,18.19619426,66.03240241,83.48511017,44.02350618,42.11429834,72.49138366,27.50861634,38.02559798,1.919910096,0.81059522,16.12905887,35.40206788,4.707211981,185.9427977,91.45817341,35.39604398,9.537015723,17.51713736,52.91318133,62.45019706,29.00797635,68.3260157,31.6739843,64.29393321,32.94147066,96.48694822,96.02653238,29.10685134,30.12623247,18.90092059,11.22531188,15.13037311,94.962855,62.93106362,37.06893638,,,,2.528393574,1758.31916,94.02970219,45.66666667,247.6666667,0.184384659,27,0.109017892,97.66666667,234.3333333,0.417169168,,,Dixdc1_E01V.xls,Dixdc1,,,
,Dixdc1_E01_hV_F_s8,36.00952896,31.53610661,114.0890898,23.15797634,18.684554,41.84253034,12.85155261,54.69408295,65.66503981,57.870734,33.77281778,76.46422619,23.53577381,30.89606809,2.032343241,0.681820753,14.38012361,31.19881996,4.257741757,205.4032686,92.76107215,24.33471035,16.64425017,14.54030166,38.87501201,55.51926218,37.24180997,59.85189788,40.14810212,61.22054381,50.42934071,98.43902439,97.80060423,25.75655683,27.121837,12.58476323,14.53707377,7.796137958,85.61587749,47.12783163,52.87216837,,,,2.68199401,1684.147339,,36.66666667,248,0.147849462,20.66666667,0.083333333,101.6666667,237.6666667,0.42847447,,,Dixdc1_E01V.xls,Dixdc1,,,
Female,Dnaja4_E01_hV_F_s1,59.71320214,38.81798923,146.7531723,29.68900091,12.3011679,42.68661732,26.51682133,69.20343865,82.25490865,56.06732842,47.86012999,61.67776293,38.32223707,62.13390322,1.19646722,0.569721417,20.52461034,63.24953014,3.260555475,247.5828534,80.03618334,25.49415795,9.637112199,23.53976188,49.94982997,59.58694217,19.10889128,75.6784484,24.3215516,42.99675535,24.56343995,89.20876691,87.73195249,13.87215997,10.51070381,11.54168412,4.445957269,8.975701718,88.91113408,72.19128726,27.80871274,,,,2.978976623,1909.470666,275.247181,45.5,251.3333333,0.179841897,27.5,0.108695652,119.5,241,0.492124651,53.5,153.3333333,Dnaja4_E01V_v2.xls,Dnaja4,19.17560592,15.39956963,
,Dnaja4_E01_hV_F_s2,60.4517085,,,50.47313785,,,,,,,,,,,,,18.54264441,55.91299345,3.303345474,247.8404525,83.85769082,45.65148342,,,,,,,,75.40946682,,,,16.26771679,12.05746559,,,,88.80401384,,,,,,2.586817586,2121.927827,271.790331,45.5,252.3333333,0.179841897,28,0.110671937,,245,,51.5,162,Dnaja4_E01V_v2.xls,Dnaja4,18.38679061,15.94278027,
,Dnaja4_E01_hV_F_s3,56.89125979,38.40122506,148.3520645,31.50020136,13.01016664,44.510368,25.39105843,69.90142642,81.39984178,54.91047943,47.64624243,63.68967879,36.31032121,57.02179784,1.175419524,0.558616602,17.47771755,52.2458304,3.371079893,250.0658308,85.18006763,28.98944439,11.12378673,23.19164514,52.18108954,63.30487626,21.87519137,74.26336502,25.73663498,50.93481066,28.60302005,93.09494553,91.67713277,9.129593941,9.962190399,6.329397153,3.632793246,4.73506655,81.83469868,64.77676973,35.22323027,,,,2.507189816,1826.76778,259.6891001,46.66666667,253.3333333,0.184224996,28,0.110526698,132,240.6666667,0.549274773,52.66666667,159.3333333,Dnaja4_E01V_v2.xls,Dnaja4,19.39392393,15.41709455,
,Dnaja4_E01_hV_F_s4,56.10428778,37.34801226,150.9670565,32.2528466,13.49657109,45.74941769,23.85144118,69.60085887,80.63331295,53.63235741,46.72615002,65.73432964,34.26567036,52.21251154,1.53746771,0.7190543,21.68263188,58.42128614,3.723109258,218.3282168,82.75136084,29.36007665,10.63176842,21.12866704,50.4887437,61.12051211,21.63084873,73.85696696,26.14303304,52.31213483,28.14097311,89.05584647,89.98572815,12.22442358,13.05391287,8.806183225,4.247729644,6.779182351,84.95856233,67.51657933,32.48342067,,,,3.197846327,2067.939344,247.8630074,44,253,0.173913043,26.66666667,0.105401845,132.6666667,243.3333333,0.545291621,49.33333333,153.6666667,Dnaja4_E01V_v2.xls,Dnaja4,18.8678454,15.87846988,
,Dnaja4_E01_hV_F_s5,51.36407925,27.62931662,144.4732034,29.72285374,11.83552302,43.63429685,21.64122551,65.27552236,78.68811676,54.46554441,43.45837393,66.84633883,33.15366117,49.59682422,1.158150556,0.545908891,17.31976706,58.40235534,3.157774618,259.2330072,,,,,,,,,,,,,,,14.58648351,5.05034102,2.176031179,,76.34058596,69.88764045,30.11235955,,,,2.933797234,1882.567558,283.6243422,37.66666667,253,0.148880105,23.33333333,0.092226614,112.3333333,244.3333333,0.459992721,43.5,168.6666667,Dnaja4_E01V_v2.xls,Dnaja4,17.41408278,15.50876488,
,Dnaja4_E01_hV_F_s6,54.8464232,35.94641236,153.2524425,32.62671623,13.72670539,46.35342162,22.21970697,68.57312859,79.94758641,52.28511063,45.39641778,67.76730296,32.23269704,47.94580896,1.452615214,0.665128501,21.48576832,57.73581766,3.67526731,217.1883801,79.28918526,28.05939373,11.47918165,20.17173564,48.23112937,59.71031102,19.57887424,75.15700273,24.84299727,51.1750173,31.41576529,90.89439013,87.66136206,12.78058603,14.50696408,10.26370628,4.243257798,7.12151828,83.81754497,71.02682131,28.97317869,,,,2.837859737,2073.4996,243.0767822,43,253,0.169960474,26,0.102766798,132.6666667,243.3333333,0.545216822,51.33333333,155,Dnaja4_E01V_v2.xls,Dnaja4,18.68862415,15.88475633,
,Dnaja4_E01_hV_F_s7,59.72740568,36.45867815,164.2110183,34.33083794,11.0621104,45.39294834,25.39656775,70.78951608,84.39033377,51.45180395,48.09304191,64.15786228,35.84213772,55.91441469,0.908341023,0.439234795,22.31886084,55.78669323,3.973357622,198.187212,81.97321973,31.57314708,9.080695441,23.07892483,54.65207191,63.73276735,18.24045238,77.68229085,22.31770915,52.89109958,24.25487101,92.45529084,91.4198478,9.925885817,10.93934088,7.732384536,3.20695634,5.812942323,82.11821238,70.82343276,29.17656724,,,,3.304923383,1998.803317,252.8210456,44.33333333,253,0.175230567,27.33333333,0.108036891,120.6666667,245,0.492517007,49.33333333,164,Dnaja4_E01V_v2.xls,Dnaja4,18.88089179,15.02372828,
,Dnaja4_E01_hV_F_s8,54.70047399,31.90317927,171.65833,32.70624595,9.908951227,42.61519717,21.99422804,64.60942521,84.66080483,49.33629168,43.30182663,66.00290349,33.99709651,51.53746864,1.118849746,0.482167908,24.10212522,58.12776576,4.452145803,173.937532,78.88682541,29.62332337,7.762129685,19.82355273,49.4468761,57.20900578,21.67781963,72.447096,27.552904,54.17411647,23.99428996,92.08509307,90.32725707,8.266685969,12.46404364,8.081764239,4.382279397,6.552430345,84.06252271,63.83362108,36.16637892,,,,2.85372111,1705.185383,281.4826884,41,253,0.162055336,25.33333333,0.100131752,117.6666667,244,0.482240437,55.66666667,146,Dnaja4_E01V_v2.xls,Dnaja4,20.16581371,15.17775994,
Female,Dnajb3_E01_hV_F_s1,,24.33048853,,,24.23697955,,,,,,,,,,1.709401709,,15.58660269,47.18955246,3.171635025,269.7331895,88.20589002,,22.3095156,,,,,,,,90.89827311,,,31.38961851,32.15962781,,,,79.90191061,,,,,,2.835322875,1520.238475,82.58029401,53.5,242,0.224194221,44,0.184634621,90.33333333,237,0.381596751,74.66666667,199.6666667,Dnajb3_E01V.xls,Dnajb3,,,
,Dnajb3_E01_hV_F_s2,,31.50127124,,,31.45375343,,,,,,,,,,1.794871795,,15.11763885,51.37951554,2.938136511,290.3807165,87.68327652,,27.29111385,,,,,,,,88.81924443,,,36.06356442,33.60719661,,,,84.26052114,,,,,,3.027618975,1460.532133,92.9110333,44.25,244.3333333,0.180334329,35.25,0.143666003,110,238.6666667,0.461354526,81,204,Dnajb3_E01V.xls,Dnajb3,,,
,Dnajb3_E01_hV_F_s3,61.19268733,18.94179137,323.5241566,47.73810754,5.487211576,53.22531912,13.4545798,66.67989891,91.77252947,28.3850517,40.06723935,79.84241883,20.15758117,25.26005777,1.452633352,0.582755451,17.97967917,55.42566217,3.282267469,249.2946333,92.25420473,46.31887032,5.48970591,13.10647455,59.42534487,64.91505078,27.33915395,70.33972699,29.66027301,75.67898179,28.29162338,97.82447783,97.07959507,30.16808733,30.37120054,20.41078762,9.960412921,18.27232499,84.64828101,67.31929813,32.68070187,,,,2.825910785,1613.297562,75.8011342,44.33333333,243.6666667,0.181979287,29.66666667,0.121756127,70,240.6666667,0.291666667,82.66666667,183,Dnajb3_E01V.xls,Dnajb3,,,
,Dnajb3_E01_hV_F_s4,55.06305899,24.70026355,225.7524931,40.17694377,9.814148332,49.99109211,14.88611521,64.87720732,84.79314096,37.80187695,39.88166127,77.4049821,22.5950179,29.5681994,1.287485352,0.513537849,16.58416772,51.63906187,3.219982559,259.3917364,92.92951116,40.49582981,9.88288645,16.94861122,57.44444103,67.32732748,25.60218368,72.44727656,27.55272344,68.90792034,35.05495851,97.60023965,97.72706682,31.25185727,32.10186726,22.2272188,9.874648459,18.61597473,83.48752133,69.06866392,30.93133608,,,,2.72828892,1619.128273,81.03997786,43.33333333,242.3333333,0.178857653,28,0.115546383,97.33333333,239,0.40733351,92,195.3333333,Dnajb3_E01V.xls,Dnajb3,,,
,Dnajb3_E01_hV_F_s5,45.23869223,26.32218019,173.0593523,31.75679366,12.84028163,44.59707528,13.48189857,58.07897385,77.59531832,45.29239475,35.78043621,77.11228694,22.88771306,30.22110771,1.390781996,0.509106487,16.49510311,53.86773079,3.22306081,259.0857009,87.5601058,31.10109604,11.91727898,12.44244839,43.54354443,55.46082341,32.09928239,63.11251252,36.88748748,69.04191556,45.90559234,94.62698618,96.032351,31.96010787,32.31516013,18.41029249,13.90486764,13.37303457,85.53667599,57.14373888,42.85626112,,,,2.706900176,1489.843164,97.97578791,36.33333333,242.6666667,0.149747181,24,0.098911369,109.6666667,239,0.459029667,73,190,Dnajb3_E01V.xls,Dnajb3,,,
,Dnajb3_E01_hV_F_s6,50.07312566,,,43.12461925,,,,,,,,,,,1.137085218,,15.05592183,45.92566228,3.280126891,260.5426607,86.6972379,41.87947402,,,,,,,,83.70629395,,,,26.62315333,28.13302643,,,,78.86441635,,,,,,2.801196112,1441.683833,85.5749207,42,244.3333333,0.172056188,27.66666667,0.113264963,72,241,0.299386238,77.66666667,193,Dnajb3_E01V.xls,Dnajb3,,,
,Dnajb3_E01_hV_F_s7,58.93391949,26.90586505,223.2314096,40.72960421,8.701549766,49.43115398,18.20431528,67.63546926,87.01727532,39.55244546,42.91989227,73.43027922,26.56972078,36.66876178,1.401639044,0.597500905,15.73920505,49.27193431,3.217173702,262.4206513,87.94365527,37.97665808,7.792764401,13.94337984,51.92003792,59.71280232,28.23085295,67.89362294,32.10637706,69.18040718,32.69144412,94.73402598,94.77571036,29.93930926,30.66520465,19.16618875,11.49901591,15.50726588,85.54669267,62.64008088,37.35991912,,,,2.721445591,1439.054501,71.46856357,42.66666667,243.3333333,0.175352493,28.33333333,0.116435045,103.6666667,233,0.444757632,72.5,189,Dnajb3_E01V.xls,Dnajb3,,,
