Sample Name,Sample Number,TV,BV,BS,BV/TV,BS/TV,BS/BV,Conn.D,SMI,Tb.N,Tb.Th,Tb.Sp,Tb.Th.SD,Tb.Sp.SD,DA,BMD,TMD,exp_name,gene_symbol,Gender
Tnnc1_E01_F08_CV,1136,2.081,0.4698,15.6569,0.2258,7.523738587217684,35.2298,119.1734,1.08,3.3144,62.4,306.5,17.7,194.89999999999998,1.7562,177.6922,863.857,Tnnc1_E01.xlsx,Tnnc1,Female
Twist2_E01_F01_CV,5294,2.3579,0.5886,21.1622,0.2497,8.975020145044319,37.517,144.4102,0.7976,4.6702,58.1,208.8,14.4,87.9,2.023,190.5309,818.408,Twist2_E01.xlsx,Twist2,Female
Twist2_E01_F02_CV,5295,2.1438,0.4571,17.5245,0.2132,8.174503218583823,41.1339,163.2642,1.2981,4.4175,54.6,225.3,14.6,93.3,1.7573,163.4412,804.478,Twist2_E01.xlsx,Twist2,Female
Twist2_E01_F03_CV,5296,2.0261,0.4375,17.806,0.2159,8.788312521593209,43.9257,181.1392,1.3829,4.8828,52,199.5,14.3,85.9,1.7673,167.036,770.712,Twist2_E01.xlsx,Twist2,Female
Twist2_E01_F04_CV,5297,2.1914,0.4866,18.7292,0.222,8.546682486081957,41.0847,167.9269,1.3208,4.631,55.599999999999994,209,15.7,84.3,1.814,171.2086,822.452,Twist2_E01.xlsx,Twist2,Female
Twist2_E01_F05_CV,5299,2.3089,0.4604,17.6369,0.1994,7.638659101736758,40.5411,113.6891,1.2788,4.0913,55.599999999999994,240.6,14.5,106,1.8928,154.5825,838.757,Twist2_E01.xlsx,Twist2,Female
Twist2_E01_F06_CV,5300,2.0149,0.5079,17.7279,0.2521,8.798401905801779,36.6064,138.963,0.7787,4.639,58.8,202.6,15.4,78.39999999999999,1.9965,186.8719,826.561,Twist2_E01.xlsx,Twist2,Female
Twist2_E01_F07_CV,5301,2.2457,0.5701,19.8799,0.2539,8.852429086699026,36.5235,147.839,0.7892,4.2083,58.6,234.4,15.2,125.2,1.8846,196.2441,833.044,Twist2_E01.xlsx,Twist2,Female
Twist2_E01_F08_CV,5302,2.2757,0.5621,19.2858,0.247,8.474667135386913,35.9279,139.1901,0.8468,4.2945,61.1,227.1,17.5,115.5,1.8,185.0102,851.083,Twist2_E01.xlsx,Twist2,Female
Xylt1_E01_F01_CV,305,2.1318,0.4834,16.6752,0.2268,7.822122150295525,36.4173,120.2017,1.1818,4.0201,61.199999999999996,244.9,16,117.1,1.9151,175.8947,833.429,Xylt1_E01.xlsx,Xylt1,Female
Xylt1_E01_F02_CV,306,2.0585,0.4791,16.5189,0.2328,8.024726742773863,36.1078,121.0822,0.86,4.0992,60.900000000000006,245.10000000000002,16.7,110.9,1.748,176.7935,820.912,Xylt1_E01.xlsx,Xylt1,Female
Xylt1_E01_F03_CV,307,1.9091,0.3752,14.3873,0.1965,7.536168875386307,41.308,118.6394,1.5197,4.4351,54.699999999999996,221,14.1,82.9,1.853,154.6466,809.999,Xylt1_E01.xlsx,Xylt1,Female
Xylt1_E01_F04_CV,308,1.771,0.4109,15.0597,0.232,8.503500846979108,39.4145,151.1844,1.1294,4.5448,55.5,213.2,14.1,81.60000000000001,1.9196,178.0773,785.541,Xylt1_E01.xlsx,Xylt1,Female
Xylt1_E01_F05_CV,310,1.8045,0.3765,13.9139,0.2086,7.710667775006927,39.7954,108.8961,1.3041,4.289,54.800000000000004,231,14.8,95.60000000000001,1.9415,159.2686,810.962,Xylt1_E01.xlsx,Xylt1,Female
Xylt1_E01_F06_CV,311,1.5866,0.39,13.6306,0.2458,8.591075255262826,37.2545,136.1372,1.0478,4.8149,57.5,197.4,15.100000000000001,72.5,1.8848,187.5138,808.394,Xylt1_E01.xlsx,Xylt1,Female
Xylt1_E01_F07_CV,312,2.0037,0.3621,14.5843,0.1807,7.278684433797475,44.1628,141.9886,1.6423,4.2894,52.3,233.5,13.799999999999999,94.7,1.9399,140.5883,788.622,Xylt1_E01.xlsx,Xylt1,Female
Xylt1_E01_F08_CV,313,1.6628,0.3341,12.5587,0.2009,7.55274236228049,40.6195,115.0165,1.465,4.3722,55.1,224.3,14.5,87.1,2.0289,156.0589,814.621,Xylt1_E01.xlsx,Xylt1,Female
Zfp706_E01_F01_CV,2473,2.3618,0.5603,20.3649,0.2372,8.622618341942585,38.2185,149.886,1.0214,4.4938,57.9,222.1,16.6,101.5,1.8028,180.0673,819.307,Zfp706_E01.xlsx,Zfp706,Female
Zfp706_E01_F02_CV,2474,2.1054,0.4196,16.6966,0.1993,7.930369525980812,42.9234,166.4743,1.2392,3.8553,52.3,264.6,15.8,147.60000000000002,1.7578,147.2644,784.578,Zfp706_E01.xlsx,Zfp706,Female
Zfp706_E01_F03_CV,2475,2.0943,0.4695,17.1695,0.2242,8.198204650718617,38.79,144.3236,1.1155,4.2233,56.800000000000004,232.6,15.9,100.6,1.8112,166.9718,839.464,Zfp706_E01.xlsx,Zfp706,Female
Zfp706_E01_F04_CV,2476,2.5086,0.5965,22.3381,0.2378,8.90460814797098,38.9912,179.4791,0.7652,4.2856,57,235.5,14.9,118.2,1.791,177.5638,797.353,Zfp706_E01.xlsx,Zfp706,Female
Zfp706_E01_F05_CV,2478,2.5945,0.5881,22.2421,0.2267,8.572788591250722,39.6157,143.9597,1.0716,4.4718,56.4,216.9,14.1,90.6,1.9005,172.6208,827.267,Zfp706_E01.xlsx,Zfp706,Female
Zfp706_E01_F06_CV,2479,2.3406,0.5736,20.372,0.245,8.703751174912416,37.2265,145.5809,0.8612,4.496,58.8,218.70000000000002,15.8,92.7,1.7878,189.3754,831.439,Zfp706_E01.xlsx,Zfp706,Female
Zfp706_E01_F07_CV,2480,2.7925,0.6647,24.265,0.238,8.689346463742167,38.0857,149.3269,0.9319,4.417,58.4,223.8,16.2,104.80000000000001,1.9323,181.4154,807.88,Zfp706_E01.xlsx,Zfp706,Female
Zfp706_E01_F08_CV,2481,2.7106,0.6089,22.7143,0.2246,8.37980520917878,39.0717,136.1331,1.0487,4.5504,57.1,215.60000000000002,15.299999999999999,87.6,1.9959,174.5467,845.048,Zfp706_E01.xlsx,Zfp706,Female
