Sample Name,Sample Number,TV,BV,BS,BV/TV,BS/TV,BS/BV,Conn.D,SMI,Tb.N,Tb.Th,Tb.Sp,Tb.Th.SD,Tb.Sp.SD,DA,BMD,TMD,exp_name,gene_symbol,Gender
Smg6_E01_M06_CV,2309,2.8976,0.8884,30.2278,0.3066,10.432012700165654,35.0316,193.094,0.699,5.2329,63.6,184.29999999999998,18.3,104.2,1.9551,241.5006,864.05,Smg6_E01.xlsx,Smg6,Male
Smg6_E01_M07_CV,2310,2.1335,0.4174,18.2961,0.1957,8.575626904148113,48.3015,182.914,1.672,5.3254,48.2,183.10000000000002,14.4,56.800000000000004,1.7948,153.9405,808.201,Smg6_E01.xlsx,Smg6,Male
Smg6_E01_M08_CV,2311,2.2008,0.4861,20.6033,0.2209,9.36173209741912,45.9274,226.8449,1.4774,5.1711,50.5,186.6,13.899999999999999,96.10000000000001,1.7093,166.3299,829.514,Smg6_E01.xlsx,Smg6,Male
Spc25_E01_M01_CV,1053,2.2765,0.6985,23.5359,0.3068,10.338633867779487,35.2227,189.104,0.9494,5.6636,63.5,159.8,18.3,59.3,1.837,247.1496,859.235,Spc25_E01.xlsx,Spc25,Male
Spc25_E01_M02_CV,1054,1.9815,0.4789,18.3721,0.2417,9.271814282109512,40.9256,177.5143,1.2514,5.2939,55.1,181.5,14.4,65.5,1.9471,195.1528,849.991,Spc25_E01.xlsx,Spc25,Male
Spc25_E01_M03_CV,1055,1.9617,0.4839,18.4524,0.2466,9.406331243309374,40.7154,183.7682,1.1337,5.1969,54.300000000000004,184.79999999999998,13.700000000000001,70.9,1.7839,191.1728,827.074,Spc25_E01.xlsx,Spc25,Male
Spc25_E01_M04_CV,1056,2.2554,0.7341,24.0867,0.3255,10.67956903431764,33.9078,194.42,0.5167,5.6487,63.6,166.1,18,71.4,1.9269,260.7587,865.911,Spc25_E01.xlsx,Spc25,Male
Spc25_E01_M05_CV,1058,2.1528,0.5465,20.9195,0.2538,9.717344853214417,40.2361,179.5312,1.0116,5.2586,56.4,181.2,17.3,70.1,1.9411,202.3425,863.344,Spc25_E01.xlsx,Spc25,Male
Spc25_E01_M06_CV,1059,2.1028,0.4296,19.1045,0.2043,9.085267262697357,48.8846,214.7111,1.6319,5.1865,47.800000000000004,186.70000000000002,13.4,69.4,1.7319,167.6779,784.642,Spc25_E01.xlsx,Spc25,Male
Spc25_E01_M07_CV,1060,2.1459,0.5362,20.7254,0.2499,9.658138776271029,41.3154,201.0855,1.2509,5.2261,53.6,185.1,13.299999999999999,92.2,1.6155,195.4096,819.564,Spc25_E01.xlsx,Spc25,Male
Spc25_E01_M08_CV,1061,2.2232,0.5648,22.1453,0.254,9.961002159050018,41.4543,209.6087,1.1081,5.1965,53.900000000000006,186.5,14.3,98,1.8124,199.5822,826.625,Spc25_E01.xlsx,Spc25,Male
Stt3b_E02_M01_CV,3472,2.2309,0.5564,21.9142,0.2494,9.823031063696266,41.648,201.2616,1.1627,5.5858,54.5,172.5,15.2,63,1.7081,197.8489,811.796,Stt3b_E02.xlsx,Stt3b,Male
Stt3b_E02_M02_CV,3473,2.2346,1.5225,19.4789,0.6813,8.716951579701066,12.7775,49.6744,-5.8279,5.778,132,161.89999999999998,40.099999999999994,99,1.7684,550.2719,854.2286,Stt3b_E02.xlsx,Stt3b,Male
Stt3b_E02_M03_CV,3474,2.1763,0.5452,21.4033,0.2505,9.834719478013144,41.4103,199.4203,1.096,5.4726,54.6,177.4,14.6,67.7,1.8072,197.0144,810.063,Stt3b_E02.xlsx,Stt3b,Male
Stt3b_E02_M04_CV,3475,1.8047,0.386,17.0705,0.2139,9.458912838698952,48.4648,212.2229,1.5414,5.6673,47.800000000000004,170.8,14.1,59.9,1.7778,173.9689,770.327,Stt3b_E02.xlsx,Stt3b,Male
Stt3b_E02_M05_CV,3477,2.1021,0.4367,19.7168,0.2078,9.379572808144236,49.1149,215.0222,1.5117,5.5429,47.5,175.6,13.299999999999999,64.69999999999999,1.8145,168.5125,780.919,Stt3b_E02.xlsx,Stt3b,Male
Stt3b_E02_M06_CV,3478,1.9655,0.3749,16.7463,0.1907,8.520122106334266,49.6575,181.6344,1.8293,5.2051,48.099999999999994,187.5,13.799999999999999,67.8,1.8095,155.5453,813.722,Stt3b_E02.xlsx,Stt3b,Male
Stt3b_E02_M07_CV,3479,2.4041,0.7923,26.7135,0.3296,11.111642610540326,34.7022,213.6965,0.6168,5.8288,63.9,161.20000000000002,19,72.7,1.9067,261.1438,850.184,Stt3b_E02.xlsx,Stt3b,Male
Stt3b_E02_M08_CV,3480,2.7044,0.845,29.3557,0.3125,10.854792190504362,35.8764,209.2872,0.5815,5.724,60.900000000000006,165.39999999999998,16.6,75.30000000000001,1.877,244.7745,834.777,Stt3b_E02.xlsx,Stt3b,Male
Tctn3_E01_M01_CV,844,2.0759,0.5864,20.8377,0.2825,10.037911267402093,37.3831,206.1746,1.0793,5.5496,61.1,171,19.2,77.5,1.8957,228.02,867.645,Tctn3_E01.xlsx,Tctn3,Male
Tctn3_E01_M02_CV,845,2.0912,0.5693,20.1402,0.2722,9.63092960979342,37.4415,172.6254,1.2391,5.4051,60.699999999999996,175.3,17.7,68.2,1.8508,217.3638,861.996,Tctn3_E01.xlsx,Tctn3,Male
Tctn3_E01_M03_CV,846,2.2093,0.4241,18.8165,0.192,8.516951070474812,48.9128,185.3517,1.71,5.2268,47.9,188.70000000000002,13.700000000000001,64.19999999999999,1.7487,156.7008,774.371,Tctn3_E01.xlsx,Tctn3,Male
Tctn3_E01_M04_CV,847,1.5944,0.319,13.9437,0.2001,8.74542147516307,48.7735,197.882,1.7916,5.5648,47.800000000000004,175.2,13.6,59.3,1.8778,164.2757,792.474,Tctn3_E01.xlsx,Tctn3,Male
Tctn3_E01_M05_CV,849,2.3525,0.5031,20.9315,0.2138,8.897555791710946,44.9744,180.018,1.557,5.0475,51.9,193.1,14.5,85.4,1.7914,174.4825,790.035,Tctn3_E01.xlsx,Tctn3,Male
Tctn3_E01_M06_CV,850,2.573,0.748,27.2086,0.2907,10.574659930042753,37.8666,200.5469,0.8393,5.7255,58.3,163.6,15.4,66.5,2.1647,232.1925,838.629,Tctn3_E01.xlsx,Tctn3,Male
Tctn3_E01_M07_CV,851,2.566,0.8339,28.4557,0.325,11.089516757599377,34.9456,193.6835,0.4367,5.7922,61.9,154.79999999999998,15.6,56.800000000000004,2.1647,256.2651,839.72,Tctn3_E01.xlsx,Tctn3,Male
Tctn3_E01_M08_CV,852,2.7597,0.7543,28.4111,0.2733,10.294995832880385,39.165,195.9466,0.9166,5.5319,57.4,168.4,14.9,58.8,2.051,219.1612,835.419,Tctn3_E01.xlsx,Tctn3,Male
Tgfbr3_E01_M01_CV,2423,2.2737,0.5449,21.9943,0.2397,9.673351805427277,43.088,207.4847,1.2219,5.3813,52.2,180,14.200000000000001,80,1.7553,187.257,814.043,Tgfbr3_E01.xlsx,Tgfbr3,Male
Tgfbr3_E01_M02_CV,2424,2.568,0.6555,26.613,0.2553,10.363317757009346,43.2569,253.3059,1.2574,5.5245,52.3,179,14.9,93.39999999999999,1.7311,203.3054,791.383,Tgfbr3_E01.xlsx,Tgfbr3,Male
Tgfbr3_E01_M03_CV,2425,2.3137,0.5883,23.2856,0.2543,10.064226131304837,41.972,221.5028,1.0281,5.3467,52.8,182.7,13.700000000000001,83.5,1.7964,193.8047,790.676,Tgfbr3_E01.xlsx,Tgfbr3,Male
Tgfbr3_E01_M04_CV,2426,2.4539,0.7324,25.652,0.2985,10.453563714902808,36.5637,214.5584,0.8248,5.4518,61.3,176.2,18.3,88.6,1.7736,236.8787,854.87,Tgfbr3_E01.xlsx,Tgfbr3,Male
Tgfbr3_E01_M05_CV,2428,2.3114,0.6113,23.493,0.2645,10.163969888379338,40.3622,203.0175,1.019,5.4834,55.199999999999996,175.1,15,80.69999999999999,1.8243,208.3125,825.469,Tgfbr3_E01.xlsx,Tgfbr3,Male
Tgfbr3_E01_M06_CV,2429,2.2487,0.5691,22.7802,0.2531,10.130386445501847,42.5127,231.2455,1.2289,5.6148,53.3,170.1,14.6,69.3,1.8775,203.1128,812.053,Tgfbr3_E01.xlsx,Tgfbr3,Male
Tgfbr3_E01_M07_CV,2430,2.4469,0.908,28.0618,0.3711,11.46830683722261,31.6795,254.3054,0.2313,6.1418,68.7,152.2,21.1,70.6,1.892,296.7713,871.753,Tgfbr3_E01.xlsx,Tgfbr3,Male
Tgfbr3_E01_M08_CV,2431,2.4924,0.9428,29.6413,0.3783,11.892673728133527,32.1487,251.7662,0.1301,6.4577,66.69999999999999,141.8,20.6,64.5,1.9691,297.4774,862.06,Tgfbr3_E01.xlsx,Tgfbr3,Male
Thsd4_E01_M01_CV,1261,2.2564,0.647,22.8434,0.2867,10.123825562843466,36.807,173.9534,0.8212,5.4811,59.9,171.7,16.7,67.6,2.0773,225.8374,865.334,Thsd4_E01.xlsx,Thsd4,Male
Thsd4_E01_M02_CV,1262,2.317,0.708,23.4722,0.3056,10.130427276650842,34.3068,167.89,0.6299,5.2484,63.2,179,16.299999999999997,77.39999999999999,2.087,244.0684,878.943,Thsd4_E01.xlsx,Thsd4,Male
Thsd4_E01_M03_CV,1263,2.2875,0.6849,23.7318,0.2994,10.37455737704918,35.9754,191.4722,0.6692,5.4269,60.8,170.4,17.3,79.9,2.0175,236.8145,876.054,Thsd4_E01.xlsx,Thsd4,Male
Thsd4_E01_M04_CV,1264,2.4596,0.7297,24.8579,0.2967,10.106480728573752,35.2956,181.128,0.872,5.4834,63.3,170.7,19.3,70,2.0167,237.5848,871.239,Thsd4_E01.xlsx,Thsd4,Male
Thsd4_E01_M05_CV,1266,2.197,0.6225,21.6071,0.2833,9.834820209376423,36.3045,179.903,0.9833,5.3242,61.3,179,18.599999999999998,78.2,2.0486,226.2225,882.152,Thsd4_E01.xlsx,Thsd4,Male
Thsd4_E01_M06_CV,1267,2.2674,0.5752,23.0004,0.2537,10.143953426832496,42.6266,228.0121,1.1423,5.5453,52.400000000000006,173,14,80.9,1.7956,199.2612,818.922,Thsd4_E01.xlsx,Thsd4,Male
Thsd4_E01_M07_CV,1268,2.3258,0.5801,22.8588,0.2494,9.82836013414739,41.9455,207.6702,1.3448,5.4748,55.1,175.9,16.6,77.3,1.7233,201.187,854.934,Thsd4_E01.xlsx,Thsd4,Male
Thsd4_E01_M08_CV,1269,2.4848,0.5999,24.2817,0.2414,9.772094333547972,42.9742,198.509,1.1982,5.3801,52.6,179.5,14.6,79.69999999999999,1.8191,189.247,811.026,Thsd4_E01.xlsx,Thsd4,Male
Tm2d3_E01_M01_CV,2107,1.6861,0.3875,16.2879,0.2298,9.660103196726174,45.3913,206.3892,1.3054,5.5196,49.3,179,13.799999999999999,68.6,1.7719,174.8676,791.896,Tm2d3_E01.xlsx,Tm2d3,Male
Tm2d3_E01_M02_CV,2108,2.2858,0.489,21.4729,0.2139,9.394041473444744,47.6486,213.7113,1.4651,5.4019,48.7,179.60000000000002,13.899999999999999,69.5,1.8714,164.9176,803.002,Tm2d3_E01.xlsx,Tm2d3,Male
Tm2d3_E01_M03_CV,2109,2.0885,0.4783,20.2095,0.229,9.676562125927699,45.135,215.1042,1.219,5.2843,49.7,184,13.100000000000001,79.69999999999999,1.7897,172.5567,817.574,Tm2d3_E01.xlsx,Tm2d3,Male
Tm2d3_E01_M04_CV,2110,2.1406,0.4647,19.508,0.2171,9.113332710455012,45.0418,179.6237,1.3798,5.124,50.1,189.29999999999998,14.5,76.7,1.9614,166.5867,846.332,Tm2d3_E01.xlsx,Tm2d3,Male
Tm2d3_E01_M05_CV,2112,2.0913,0.4831,19.1777,0.231,9.170229044135228,42.0906,164.7289,1.1987,5.1495,53.1,187.1,14.9,70.7,1.9043,177.5638,824.121,Tm2d3_E01.xlsx,Tm2d3,Male
Tm2d3_E01_M06_CV,2113,2.3782,0.6182,25.1398,0.26,10.570936002018334,42.9131,232.8458,1.1526,5.9215,53.400000000000006,159.89999999999998,14.4,54.4,1.7381,205.6164,817.702,Tm2d3_E01.xlsx,Tm2d3,Male
Tm2d3_E01_M07_CV,2114,2.12,0.5246,20.4649,0.2474,9.653254716981131,41.307,185.6154,1.1634,5.3834,53.8,177.5,14.7,73.1,1.9188,188.8618,828.101,Tm2d3_E01.xlsx,Tm2d3,Male
Tm2d3_E01_M08_CV,2115,2.744,0.5449,24.7939,0.1986,9.035677842565597,49.7231,207.7256,1.6377,5.3306,47.5,183.2,13.700000000000001,72.6,1.6674,157.2144,779.699,Tm2d3_E01.xlsx,Tm2d3,Male
Tmco1_E01_M01_CV,2223,2.2527,0.6098,23.8882,0.2707,10.604252674568297,41.0011,223.5106,1.0087,5.7381,54.4,163.70000000000002,14.7,62.199999999999996,1.7739,212.7419,848.579,Tmco1_E01.xlsx,Tmco1,Male
Tmco1_E01_M02_CV,2224,1.5883,0.3108,14.3789,0.1957,9.05301265503998,50.9731,198.6372,1.541,5.4535,45,178,12.9,53.5,1.794,156.5724,778.865,Tmco1_E01.xlsx,Tmco1,Male
Tmco1_E01_M03_CV,2225,2.4945,0.5552,23.6588,0.2226,9.484385648426539,45.6477,208.2543,1.3665,5.3558,50.5,179.60000000000002,14.3,64.10000000000001,1.7631,176.2157,819.499,Tmco1_E01.xlsx,Tmco1,Male
Tmco1_E01_M04_CV,2226,2.1694,0.6456,22.7712,0.2976,10.496542822900341,36.6325,191.2991,0.6996,5.3964,59.8,170.3,16.400000000000002,70.4,1.8905,232.3851,841.518,Tmco1_E01.xlsx,Tmco1,Male
Tmco1_E01_M05_CV,2228,2.3572,0.7417,24.5154,0.3146,10.400220600712709,34.1426,195.3617,0.6403,5.284,66.10000000000001,180.7,21.5,93.10000000000001,1.8939,243.3622,863.472,Tmco1_E01.xlsx,Tmco1,Male
Tmco1_E01_M06_CV,2229,2.0694,0.5347,20.8848,0.2584,10.092200637866048,41.3435,199.5757,1.0607,5.6651,54,169.8,15,69.5,1.8257,198.2341,807.688,Tmco1_E01.xlsx,Tmco1,Male
Tmco1_E01_M07_CV,2230,2.2675,0.4778,20.5403,0.2107,9.05856670341786,46.6214,185.6629,1.5504,5.369,50.1,178.79999999999998,14.1,60.699999999999996,1.7724,167.2928,807.303,Tmco1_E01.xlsx,Tmco1,Male
Tmco1_E01_M08_CV,2231,2.2292,0.5201,20.9852,0.2333,9.41378072851247,43.0226,197.8274,1.2898,5.4441,52.900000000000006,179.2,14.5,67.9,1.6979,179.4896,826.882,Tmco1_E01.xlsx,Tmco1,Male
Tnnc1_E01_M01_CV,1138,1.9316,0.4905,19.5342,0.2539,10.11296334644854,42.6736,228.5645,1.2332,5.8528,52.699999999999996,163.20000000000002,15.2,56.7,1.7967,203.2412,826.368,Tnnc1_E01.xlsx,Tnnc1,Male
Tnnc1_E01_M02_CV,1139,2.0517,0.6452,21.8304,0.3145,10.640152069015938,35.1785,201.7876,0.8038,5.8444,63.70000000000001,153,18.599999999999998,56.2,1.9658,254.7887,896.532,Tnnc1_E01.xlsx,Tnnc1,Male
Tnnc1_E01_M03_CV,1140,2.0532,0.5779,21.7507,0.2815,10.593561270212351,39.7127,232.8057,1.0035,5.7838,56.4,160.20000000000002,15.6,53.199999999999996,1.9076,225.4522,855.384,Tnnc1_E01.xlsx,Tnnc1,Male
Tnnc1_E01_M04_CV,1141,1.96,0.5168,18.7874,0.2637,9.585408163265306,38.487,182.1419,1.1599,5.337,58.5,177.3,17.2,68.8,1.8672,212.0999,868.351,Tnnc1_E01.xlsx,Tnnc1,Male
Tnnc1_E01_M05_CV,1143,2.2015,0.6755,23.5291,0.3069,10.687758346581877,36.3426,209.4056,0.7813,5.8721,60.6,157,17.9,56.5,1.8814,243.0413,857.053,Tnnc1_E01.xlsx,Tnnc1,Male
Tnnc1_E01_M06_CV,1144,1.9709,0.4394,17.6344,0.223,8.947384443655181,43.5407,177.5811,1.3759,5.1314,51.1,187.6,14.7,70.8,1.7583,175.317,821.875,Tnnc1_E01.xlsx,Tnnc1,Male
Tnnc1_E01_M07_CV,1145,2.2224,0.4512,19.0887,0.203,8.58922786177106,46.0629,177.7335,1.5488,4.9687,49.9,197.1,13.6,77.7,1.7162,164.2757,803.644,Tnnc1_E01.xlsx,Tnnc1,Male
Tnnc1_E01_M08_CV,1146,2.0665,0.4676,18.8303,0.2263,9.112170336317446,43.3134,181.4639,1.396,5.2278,52.1,182,13.700000000000001,74.5,1.7856,180.966,819.692,Tnnc1_E01.xlsx,Tnnc1,Male
Twist2_E01_M01_CV,5304,2.1563,0.4218,18.6723,0.1956,8.659416593238419,48.3634,174.3755,1.5921,5.0123,48.4,195.3,13.6,78.5,1.7027,155.6737,798.187,Twist2_E01.xlsx,Twist2,Male
Twist2_E01_M02_CV,5305,2.1356,0.6232,22.4603,0.2918,10.517091215583442,37.7451,218.6725,0.9268,5.6275,60.3,164.1,19.2,65.5,1.9175,231.037,854.356,Twist2_E01.xlsx,Twist2,Male
Twist2_E01_M03_CV,5306,2.3043,0.7372,24.4626,0.3199,10.61606561645619,34.5445,196.5876,0.9192,5.9256,64.3,151.2,17.2,49.5,1.9333,258.3835,885.876,Twist2_E01.xlsx,Twist2,Male
Twist2_E01_M04_CV,5307,2.4393,0.7092,25.7748,0.2908,10.566473988439308,37.9396,209.8984,0.8662,5.6049,58,164.39999999999998,15.100000000000001,62.8,1.9209,231.2938,847.809,Twist2_E01.xlsx,Twist2,Male
Twist2_E01_M05_CV,5309,2.1998,0.6085,22.7801,0.2766,10.355532321120101,39.3288,218.8862,1.0378,5.5519,57.2,168.9,16.7,69.4,1.7747,220.1883,851.083,Twist2_E01.xlsx,Twist2,Male
Twist2_E01_M06_CV,5310,2.369,0.7484,26.2254,0.3159,11.070240607851414,36.2159,224.5701,0.6707,5.8841,61.1,157.4,17.4,66.5,1.9291,248.1125,868.864,Twist2_E01.xlsx,Twist2,Male
Twist2_E01_M07_CV,5311,2.2599,0.5137,20.6914,0.2273,9.155891853621842,42.9524,168.7029,1.2733,5.1106,53.1,188,14.3,72.7,1.7913,173.0702,825.084,Twist2_E01.xlsx,Twist2,Male
Twist2_E01_M08_CV,5312,2.0365,0.4549,18.2146,0.2234,8.944070709550699,43.2703,167.9316,1.4443,5.1959,52.3,182.79999999999998,13.5,59.2,1.8001,181.1586,814.428,Twist2_E01.xlsx,Twist2,Male
Xylt1_E01_M01_CV,315,2.5239,0.7393,24.9233,0.2929,9.874915804905108,35.1185,159.3754,0.9563,5.4045,63.1,172.2,16.299999999999997,66,2.0675,232.9629,843.444,Xylt1_E01.xlsx,Xylt1,Male
Xylt1_E01_M02_CV,316,2.0937,0.611,21.7079,0.2918,10.368199837608062,37.3225,181.2585,0.866,5.6982,58.8,161.8,14.5,57.6,1.999,230.3951,836.447,Xylt1_E01.xlsx,Xylt1,Male
Xylt1_E01_M03_CV,317,2.0526,0.5214,19.6634,0.254,9.579752509012959,40.4605,178.3079,1.3313,5.5339,56,168,15.2,57.8,1.8865,204.4609,826.176,Xylt1_E01.xlsx,Xylt1,Male
Xylt1_E01_M04_CV,318,2.3305,0.6751,23.6711,0.2897,10.157090753057284,36.9326,197.3852,1.0358,5.5961,60,168.4,15.8,64.69999999999999,1.9647,230.7803,844.792,Xylt1_E01.xlsx,Xylt1,Male
Xylt1_E01_M05_CV,320,2.2941,0.6047,22.0925,0.2636,9.630138180550109,39.1467,191.575,1.3411,5.4524,58.6,173.1,16.2,63.9,1.7704,211.6506,831.825,Xylt1_E01.xlsx,Xylt1,Male
Xylt1_E01_M06_CV,321,1.8314,0.4712,17.54,0.2573,9.577372501911107,39.9512,182.3778,1.2786,5.4011,56.7,174.5,15.7,62.9,1.8661,206.3225,810.962,Xylt1_E01.xlsx,Xylt1,Male
Xylt1_E01_M07_CV,322,1.7905,0.4361,16.3915,0.2436,9.154705389555991,40.9938,196.5961,1.5284,5.2727,55.7,179.2,15.299999999999999,65.8,1.841,196.9502,820.783,Xylt1_E01.xlsx,Xylt1,Male
Xylt1_E01_M08_CV,323,1.9326,0.4441,18.1177,0.2298,9.374780088999275,43.9296,187.0565,1.3613,5.4363,52,178.2,13.899999999999999,61.3,1.8926,185.267,836.126,Xylt1_E01.xlsx,Xylt1,Male
Zfp706_E01_M01_CV,2483,2.0979,0.4566,19.6934,0.2177,9.387196720530053,46.5219,209.0228,1.4113,5.2799,49.7,183.2,14.7,69.3,1.7916,171.5296,802.873,Zfp706_E01.xlsx,Zfp706,Male
Zfp706_E01_M02_CV,2484,2.2435,0.5278,22.1345,0.2352,9.866057499442833,44.8627,220.1914,1.2244,5.3401,49.9,181.5,14.1,78.8,1.7992,180.8376,818.729,Zfp706_E01.xlsx,Zfp706,Male
Zfp706_E01_M03_CV,2485,2.3826,0.5545,22.2342,0.2327,9.331906320825988,42.7308,181.942,1.2355,5.0565,52.900000000000006,191.89999999999998,14.7,81.19999999999999,1.8546,182.8276,823.736,Zfp706_E01.xlsx,Zfp706,Male
Zfp706_E01_M04_CV,2486,2.3463,0.5837,23.2716,0.2488,9.918424753867793,42.2506,207.4529,1.1423,5.4869,53,174.2,15,63.3,1.8692,193.4196,824.892,Zfp706_E01.xlsx,Zfp706,Male
Zfp706_E01_M05_CV,2488,2.235,0.4871,20.0052,0.218,8.950872483221476,44.0113,179.6405,1.3418,5.069,51.7,191.3,14.8,73,1.8588,167.9989,813.016,Zfp706_E01.xlsx,Zfp706,Male
Zfp706_E01_M06_CV,2489,2.373,0.5482,21.9618,0.231,9.254867256637167,42.5121,166.6637,1.1957,5.2386,52.699999999999996,183.2,14.3,64.10000000000001,1.8481,179.1044,817.638,Zfp706_E01.xlsx,Zfp706,Male
Zfp706_E01_M07_CV,2490,2.3914,0.6154,24.0677,0.2573,10.064271974575561,41.3733,219.1158,1.188,5.4875,54.5,175.1,15.2,74.80000000000001,1.8152,203.1128,815.391,Zfp706_E01.xlsx,Zfp706,Male
Zfp706_E01_M08_CV,2491,2.322,0.5342,22.7051,0.23,9.778251507321276,45.2542,208.4393,1.1573,5.207,49.9,184.4,14.200000000000001,72.1,1.7433,176.9218,808.33,Zfp706_E01.xlsx,Zfp706,Male
